"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","browser","scRes","window_resolution","focus","success","miniblock","nSteps","node","goalnode","choiceVar"
"1562","<p >Welcome to the experiment. Press any key to continue.</p>                <p style=""font-family:VideoGame;font-size:10%;"">.</p>","39","html-keyboard-response","0","1565","0.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 955","true","","","","","",""
"264","<p style=""width:50%; margin-left:auto;margin-right:auto"">Before the start of the experiment, we would like to provide you with some information regarding ourselves and your own privacy. Please read the statements and tick the box if you agree and wish to continue. It is always an option to terminate the experiment when one or more things cause you concern.</p>","39","html-keyboard-response","1","1831","0.0-1.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 955","true","","","","","",""
"253","<p style=""width:50%; margin-left:auto;margin-right:auto"">For the experiment it is important that we set your browser to fullscreen mode. The next page will contain a button you can press to enter fullscreen. If you leave fullscreen during the experiment at any time, this will be recorded and unfortunately we will not be able to complete your payment if this has occurred. Additionally, be aware that the experiment only works for 16:9 aspect ratio monitors. If you do not have a monitor with this aspect ratio, please quit the experiment, as we will ultimately not be able to complete your payment.</p><p>Press any key to continue.</p>","39","html-keyboard-response","2","2087","0.0-2.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 955","true","","","","","",""
"1683","img/Boot.png","40","image-keyboard-response","538","543303","0.0-55.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","25","6","3","13",""
"787","img/Cap.png","40","image-keyboard-response","539","544094","0.0-55.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","25","7","4","13",""
"775","img/Toiletpaper.png","40","image-keyboard-response","540","544872","0.0-55.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","25","8","2","13",""
"804","img/Jar.png","40","image-keyboard-response","541","545679","0.0-55.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","25","9","0","13",""
"4297","img/Mug.png","40","image-keyboard-response","542","549984","0.0-55.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","25","10","14","13",""
"1639","img/Ovenmitt.png","40","image-keyboard-response","543","551640","0.0-55.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","25","11","11","13",""
"705","img/Balloon.png","39","image-keyboard-response","544","552351","0.0-55.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","25","12","12","13","1"
"1754","img/Book.png","39","image-keyboard-response","545","554112","0.0-55.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","25","13","10","13","1"
"null","img/Clipboard.png","null","image-keyboard-response","546","554123","0.0-55.0-0.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","25","14","13","13",""
"2502","img/Clipboard.png","38","image-keyboard-response","547","556631","0.0-56.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","",""
"826","img/Clipboard.png","40","image-keyboard-response","548","557463","0.0-57.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","0","13","8",""
"1037","img/Mug.png","40","image-keyboard-response","549","558503","0.0-57.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","1","14","8",""
"597","img/Ovenmitt.png","40","image-keyboard-response","550","559103","0.0-57.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","2","11","8",""
"868","img/Mug.png","40","image-keyboard-response","551","559975","0.0-57.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","3","14","8",""
"941","img/Jar.png","40","image-keyboard-response","552","560919","0.0-57.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","4","0","8",""
"612","img/Mug.png","40","image-keyboard-response","553","561543","0.0-57.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","5","14","8",""
"619","img/Ovenmitt.png","40","image-keyboard-response","554","562168","0.0-57.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","6","11","8",""
"588","img/Book.png","40","image-keyboard-response","555","562760","0.0-57.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","7","10","8",""
"932","img/Soapdispenser.png","40","image-keyboard-response","556","563720","0.0-57.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","8","9","8",""
"1060","img/Book.png","40","image-keyboard-response","557","564783","0.0-57.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","9","10","8",""
"1122","img/Balloon.png","40","image-keyboard-response","558","565911","0.0-57.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","10","12","8",""
"843","img/Book.png","40","image-keyboard-response","559","566760","0.0-57.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","11","10","8",""
"603","img/Balloon.png","40","image-keyboard-response","560","567367","0.0-57.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","12","12","8",""
"805","img/Book.png","40","image-keyboard-response","561","568175","0.0-57.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","13","10","8",""
"9190","img/Clipboard.png","40","image-keyboard-response","562","577375","0.0-57.0-0.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","14","13","8",""
"742","img/Balloon.png","40","image-keyboard-response","563","578128","0.0-57.0-0.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","15","12","8",""
"668","img/Ovenmitt.png","40","image-keyboard-response","564","578799","0.0-57.0-0.16","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","16","11","8",""
"745","img/Balloon.png","40","image-keyboard-response","565","579552","0.0-57.0-0.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","17","12","8",""
"817","img/Book.png","40","image-keyboard-response","566","580375","0.0-57.0-0.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","18","10","8",""
"87302","img/Clipboard.png","40","image-keyboard-response","567","667696","0.0-57.0-0.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","19","13","8",""
"459","img/Book.png","40","image-keyboard-response","568","668200","0.0-57.0-0.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","20","10","8",""
"173","img/Soapdispenser.png","40","image-keyboard-response","569","668432","0.0-57.0-0.21","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","21","9","8",""
"null","img/Lightbulb.png","null","image-keyboard-response","570","668475","0.0-57.0-0.22","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","26","22","8","8",""
"1748","img/Lightbulb.png","38","image-keyboard-response","571","670224","0.0-58.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","",""
"1275","img/Lightbulb.png","40","image-keyboard-response","572","671504","0.0-59.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","0","8","2",""
"1763","img/Soapdispenser.png","39","image-keyboard-response","573","673271","0.0-59.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","1","9","2","1"
"859","img/Book.png","37","image-keyboard-response","574","674135","0.0-59.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","2","10","2","-1"
"1209","img/Clipboard.png","40","image-keyboard-response","575","675375","0.0-59.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","3","13","2",""
"2195","img/Mug.png","40","image-keyboard-response","576","677600","0.0-59.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","4","14","2",""
"1044","img/Clipboard.png","40","image-keyboard-response","577","678648","0.0-59.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","5","13","2",""
"623","img/Mug.png","40","image-keyboard-response","578","679288","0.0-59.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","6","14","2",""
"1936","img/Ovenmitt.png","40","image-keyboard-response","579","681255","0.0-59.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","7","11","2",""
"599","img/Clipboard.png","40","image-keyboard-response","580","681870","0.0-59.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","8","13","2",""
"832","img/Book.png","40","image-keyboard-response","581","682703","0.0-59.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","9","10","2",""
"756","img/Ovenmitt.png","40","image-keyboard-response","582","683464","0.0-59.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","10","11","2",""
"645","img/Mug.png","40","image-keyboard-response","583","684111","0.0-59.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","11","14","2",""
"1196","img/Clipboard.png","40","image-keyboard-response","584","685312","0.0-59.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","12","13","2",""
"1365","img/Mug.png","40","image-keyboard-response","585","686679","0.0-59.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","13","14","2",""
"845","img/Ovenmitt.png","40","image-keyboard-response","586","687527","0.0-59.0-0.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","14","11","2",""
"675","img/Balloon.png","40","image-keyboard-response","587","688231","0.0-59.0-0.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","15","12","2",""
"724","img/Mug.png","40","image-keyboard-response","588","688960","0.0-59.0-0.16","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","16","14","2",""
"1932","img/Jar.png","40","image-keyboard-response","589","690928","0.0-59.0-0.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","17","0","2",""
"826","img/Basket.png","39","image-keyboard-response","590","691783","0.0-59.0-0.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","18","1","2","1"
"725","img/Boot.png","39","image-keyboard-response","591","692559","0.0-59.0-0.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","19","3","2","1"
"null","img/Toiletpaper.png","null","image-keyboard-response","592","692608","0.0-59.0-0.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","27","20","2","2",""
"1276","img/Toiletpaper.png","38","image-keyboard-response","593","693887","0.0-60.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","",""
"604","img/Toiletpaper.png","40","image-keyboard-response","594","694495","0.0-61.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","28","0","2","14",""
"700","img/Basket.png","40","image-keyboard-response","595","695199","0.0-61.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","28","1","1","14",""
"795","img/Toiletpaper.png","40","image-keyboard-response","596","696000","0.0-61.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","28","2","2","14",""
"1716","img/Boot.png","40","image-keyboard-response","597","697720","0.0-61.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","28","3","3","14",""
"644","img/Basket.png","40","image-keyboard-response","598","698367","0.0-61.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","28","4","1","14",""
"1468","img/Toiletpaper.png","40","image-keyboard-response","599","699838","0.0-61.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","28","5","2","14",""
"1039","img/Jar.png","40","image-keyboard-response","600","700887","0.0-61.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","28","6","0","14",""
"null","img/Mug.png","null","image-keyboard-response","601","700902","0.0-61.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","28","7","14","14",""
"3808","img/Mug.png","38","image-keyboard-response","602","704712","0.0-62.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","",""
"800","img/Mug.png","40","image-keyboard-response","603","705520","0.0-63.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","0","14","8",""
"4701","img/Clipboard.png","40","image-keyboard-response","604","710232","0.0-63.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","1","13","8",""
"2667","img/Mug.png","40","image-keyboard-response","605","712911","0.0-63.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","2","14","8",""
"2860","img/Ovenmitt.png","40","image-keyboard-response","606","715775","0.0-63.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","3","11","8",""
"1106","img/Balloon.png","40","image-keyboard-response","607","716887","0.0-63.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","4","12","8",""
"848","img/Clipboard.png","40","image-keyboard-response","608","717751","0.0-63.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","5","13","8",""
"2540","img/Mug.png","40","image-keyboard-response","609","720295","0.0-63.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","6","14","8",""
"3235","img/Balloon.png","40","image-keyboard-response","610","723543","0.0-63.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","7","12","8",""
"621","img/Mug.png","40","image-keyboard-response","611","724167","0.0-63.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","8","14","8",""
"683","img/Balloon.png","40","image-keyboard-response","612","724854","0.0-63.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","9","12","8",""
"823","img/Book.png","40","image-keyboard-response","613","725677","0.0-63.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","10","10","8",""
"631","img/Balloon.png","40","image-keyboard-response","614","726309","0.0-63.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","11","12","8",""
"608","img/Book.png","40","image-keyboard-response","615","726919","0.0-63.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","12","10","8",""
"641","img/Ovenmitt.png","40","image-keyboard-response","616","727568","0.0-63.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","13","11","8",""
"749","img/Clipboard.png","40","image-keyboard-response","617","728328","0.0-63.0-0.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","14","13","8",""
"621","img/Ovenmitt.png","40","image-keyboard-response","618","728951","0.0-63.0-0.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","15","11","8",""
"516","img/Clipboard.png","40","image-keyboard-response","619","729471","0.0-63.0-0.16","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","16","13","8",""
"580","img/Balloon.png","40","image-keyboard-response","620","730055","0.0-63.0-0.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","17","12","8",""
"2805","img/Ovenmitt.png","40","image-keyboard-response","621","732864","0.0-63.0-0.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","18","11","8",""
"770","img/Book.png","40","image-keyboard-response","622","733647","0.0-63.0-0.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","19","10","8",""
"1867","img/Soapdispenser.png","40","image-keyboard-response","623","735520","0.0-63.0-0.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","20","9","8",""
"826","img/Fryingpan.png","39","image-keyboard-response","624","736375","0.0-63.0-0.21","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","21","6","8","1"
"2789","img/Soapdispenser.png","40","image-keyboard-response","625","739167","0.0-63.0-0.22","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","22","9","8",""
"null","img/Lightbulb.png","null","image-keyboard-response","626","739190","0.0-63.0-0.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","29","23","8","8",""
"6246","img/Lightbulb.png","38","image-keyboard-response","627","745439","0.0-64.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","",""
"2111","img/Lightbulb.png","39","image-keyboard-response","628","747568","0.0-65.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","30","0","8","2","1"
"1699","img/Toaster.png","39","image-keyboard-response","629","749295","0.0-65.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","30","1","5","2","1"
